wrf_date;data;stn id;temp;rain;windU;windV;pressure
2024-03-10;2024.03.11 01:00:00;38111;2,5;0;-2.7;-1.5;1021,6
2024-03-10;2024.03.11 02:00:00;38111;2,7;0;-2.3;-1.6;1021,7
2024-03-10;2024.03.11 03:00:00;38111;3;0;-2;-1.1;1021,8
2024-03-10;2024.03.11 04:00:00;38111;4;0;-1.6;-0.5;1022,5
2024-03-10;2024.03.11 05:00:00;38111;5,8;0;-0.9;-0.5;1022,9
2024-03-10;2024.03.11 06:00:00;38111;8,4;0;0;0.1;1023
2024-03-10;2024.03.11 07:00:00;38111;9,7;0;1.1;-0.9;1023,2
2024-03-10;2024.03.11 08:00:00;38111;10,5;0;3;-1.3;1023,2
2024-03-10;2024.03.11 09:00:00;38111;11,1;0;4.1;-3.3;1023
2024-03-10;2024.03.11 10:00:00;38111;11,3;0;6.2;-2.4;1022,5
2024-03-10;2024.03.11 11:00:00;38111;10,9;0;6.5;-2.4;1022,5
2024-03-10;2024.03.11 12:00:00;38111;9,9;0;4.9;-5;1022,7
2024-03-10;2024.03.11 13:00:00;38111;9,4;0;4.5;-4.1;1023
2024-03-10;2024.03.11 14:00:00;38111;8,1;0;4.5;-4.5;1023,4
2024-03-10;2024.03.11 15:00:00;38111;6,4;0;3.4;-4;1024,1
2024-03-10;2024.03.11 16:00:00;38111;5,6;0;3.2;-3.7;1024,6
2024-03-10;2024.03.11 17:00:00;38111;4,9;0;2.3;-5.4;1025,3
2024-03-10;2024.03.11 18:00:00;38111;4;0;2.2;-3.5;1025,8
2024-03-10;2024.03.11 19:00:00;38111;3,4;0;1.6;-2.9;1026,2
2024-03-10;2024.03.11 20:00:00;38111;2,9;0;1.7;-3.9;1026,5
2024-03-10;2024.03.11 21:00:00;38111;2,4;0;1.9;-4.7;1026,9
2024-03-10;2024.03.11 22:00:00;38111;1,9;0;1.8;-4.9;1027,5
2024-03-10;2024.03.11 23:00:00;38111;1,2;0;0.2;-4.1;1027,9
2024-03-10;2024.03.12 00:00:00;38111;0,9;0;0.5;-3.3;1028,5
2024-03-10;2024.03.10 12:00:00;38198;13,8;0;1.4;-0.2;1021
2024-03-10;2024.03.10 13:00:00;38198;13,6;0;1.4;0;1020,9
2024-03-10;2024.03.10 14:00:00;38198;12,3;0;0.9;-1.2;1021,6
2024-03-10;2024.03.10 15:00:00;38198;10,9;0;-0.1;-2.3;1021,7
2024-03-10;2024.03.10 16:00:00;38198;9,3;0;-1;-2.5;1021,6
2024-03-10;2024.03.10 17:00:00;38198;8,3;0;-1.5;-2.6;1021,7
2024-03-10;2024.03.10 18:00:00;38198;7,2;0;-1.9;-2.1;1021,5
2024-03-10;2024.03.10 19:00:00;38198;6,1;0;-2;-1.2;1021,5
2024-03-10;2024.03.10 20:00:00;38198;5,3;0;-2.3;0.2;1021,6
2024-03-10;2024.03.10 21:00:00;38198;5;0;-2.2;0.4;1021,7
2024-03-10;2024.03.10 22:00:00;38198;4,8;0;-2.4;-0.8;1021,6
2024-03-10;2024.03.10 23:00:00;38198;4,8;0;-2.7;-0.9;1021,6
2024-03-10;2024.03.11 00:00:00;38198;4,2;0;-3.1;0.1;1021,9
2024-03-10;2024.03.11 01:00:00;38198;3,7;0;-3.1;0.2;1022,2
2024-03-10;2024.03.11 02:00:00;38198;3,3;0;-2.9;0.2;1022,5
2024-03-10;2024.03.11 03:00:00;38198;5,2;0;-2.3;0;1022,9
2024-03-10;2024.03.11 04:00:00;38198;8,7;0;-2.6;0.8;1023
2024-03-10;2024.03.11 05:00:00;38198;11,8;0;-2.4;1.4;1022,7
2024-03-10;2024.03.11 06:00:00;38198;14,4;0;-1.9;1.1;1022,1
2024-03-10;2024.03.11 07:00:00;38198;16,3;0;-2.2;0.7;1021,4
2024-03-10;2024.03.11 08:00:00;38198;17,5;0;-1.8;-0.1;1020,7
2024-03-10;2024.03.11 09:00:00;38198;18,4;0;-1.5;-0.8;1019,9
2024-03-10;2024.03.11 10:00:00;38198;18,9;0;-1.8;-0.8;1019,2
2024-03-10;2024.03.11 11:00:00;38198;19,1;0;-1.9;-0.1;1018,7
2024-03-10;2024.03.11 12:00:00;38198;18,8;0;-1.8;0.4;1018,3
2024-03-10;2024.03.11 13:00:00;38198;17,4;0;-1.8;-0.1;1017,6
2024-03-10;2024.03.11 14:00:00;38198;16,1;0;-1.5;-0.7;1017,3
2024-03-10;2024.03.11 15:00:00;38198;14,6;0;-2;-1.4;1017
2024-03-10;2024.03.11 16:00:00;38198;11,6;0;-1.5;-2;1016,7
2024-03-10;2024.03.11 17:00:00;38198;10,1;0;-2.2;-1.3;1016,1
2024-03-10;2024.03.11 18:00:00;38198;9,6;0;-2.5;-1;1015,4
2024-03-10;2024.03.11 19:00:00;38198;9,1;0;-3.3;-0.5;1014,4
2024-03-10;2024.03.11 20:00:00;38198;8,6;0;-3.4;0.4;1013,8
2024-03-10;2024.03.11 21:00:00;38198;8,5;0;-3.3;0.8;1013,2
2024-03-10;2024.03.11 22:00:00;38198;8,4;0;-3.7;0.7;1012,5
2024-03-10;2024.03.11 23:00:00;38198;8,2;0;-3.6;1.6;1012,5
2024-03-10;2024.03.12 00:00:00;38198;7,7;0;-3.6;2;1012,3
2024-03-10;2024.03.10 12:00:00;38328;11,5;0;0.1;1.2;1019,6
2024-03-10;2024.03.10 13:00:00;38328;12,2;0;0;0.8;1019,7
2024-03-10;2024.03.10 14:00:00;38328;11,3;0;-0.4;0.3;1020
2024-03-10;2024.03.10 15:00:00;38328;10,7;0;-0.6;0.7;1020,4
2024-03-10;2024.03.10 16:00:00;38328;9,2;0;-1.3;1.1;1020,5
2024-03-10;2024.03.10 17:00:00;38328;8,5;0;-1.3;1;1020,7
2024-03-10;2024.03.10 18:00:00;38328;8,3;0;-1.3;1;1020,4
2024-03-10;2024.03.10 19:00:00;38328;8,2;0;-1.3;0.9;1020,1
2024-03-10;2024.03.10 20:00:00;38328;8;0;-1.3;0.7;1020,1
2024-03-10;2024.03.10 21:00:00;38328;7,6;0;-1.5;0.7;1019,8
2024-03-10;2024.03.10 22:00:00;38328;7,3;0;-1.6;0.6;1019,7
2024-03-10;2024.03.10 23:00:00;38328;7,4;0;-1.5;0.5;1019,8
2024-03-10;2024.03.11 00:00:00;38328;7,6;0;-1.4;0.6;1020
2024-03-10;2024.03.11 01:00:00;38328;7,6;0;-1.5;0.6;1020,1
2024-03-10;2024.03.11 02:00:00;38328;7,5;0;-1.4;0.6;1020,3
2024-03-10;2024.03.11 03:00:00;38328;8,9;0;-1.3;0.4;1020,7
2024-03-10;2024.03.11 04:00:00;38328;11,6;0;-1.5;-0.4;1020,8
2024-03-10;2024.03.11 05:00:00;38328;13,2;0;-2;-1.4;1020,4
2024-03-10;2024.03.11 06:00:00;38328;14,2;0;-1.9;-1.6;1019,8
2024-03-10;2024.03.11 07:00:00;38328;15,3;0;-1.8;-1.6;1019,2
2024-03-10;2024.03.11 08:00:00;38328;16,1;0;-1.6;-1.9;1018,7
2024-03-10;2024.03.11 09:00:00;38328;16,7;0;-1.7;-2.1;1018,2
2024-03-10;2024.03.11 10:00:00;38328;17,1;0;-2;-2.4;1017,8
2024-03-10;2024.03.11 11:00:00;38328;17,3;0;-2.2;-2.4;1017,5
2024-03-10;2024.03.11 12:00:00;38328;17,1;0;-2.3;-2.7;1016,9
2024-03-10;2024.03.11 13:00:00;38328;16,4;0;-1.8;-1.1;1016,6
2024-03-10;2024.03.11 14:00:00;38328;14,5;0;-1.9;0.5;1016,4
2024-03-10;2024.03.11 15:00:00;38328;12,6;0;-2;0.6;1016,1
2024-03-10;2024.03.11 16:00:00;38328;12;0;-1.9;0.7;1015,7
2024-03-10;2024.03.11 17:00:00;38328;11,7;0;-1.8;0.8;1015,4
2024-03-10;2024.03.11 18:00:00;38328;11,6;0;-1.8;0.8;1014,8
2024-03-10;2024.03.11 19:00:00;38328;11,6;0;-1.8;1;1014,1
2024-03-10;2024.03.11 20:00:00;38328;11,4;0;-1.7;1;1013,4
2024-03-10;2024.03.11 21:00:00;38328;11,2;0;-1.5;1;1012,9
2024-03-10;2024.03.11 22:00:00;38328;11;0;-1.4;1;1012,5
2024-03-10;2024.03.11 23:00:00;38328;11,3;0;-0.9;1.2;1012,6
2024-03-10;2024.03.12 00:00:00;38328;12,4;0;-0.1;1.4;1013
2024-03-10;2024.03.10 12:00:00;38341;10;0;-0.3;3.2;1019
2024-03-10;2024.03.10 13:00:00;38341;9,3;0;-0.3;1.7;1019,4
2024-03-10;2024.03.10 14:00:00;38341;8,4;0;-1.3;0.8;1019,8
2024-03-10;2024.03.10 15:00:00;38341;7;0;-1.3;1.9;1019,8
2024-03-10;2024.03.10 16:00:00;38341;5,7;0;0.1;3.1;1020,1
2024-03-10;2024.03.10 17:00:00;38341;5,2;0;0.7;2.8;1020,3
2024-03-10;2024.03.10 18:00:00;38341;4,5;0;0.6;3.2;1020
2024-03-10;2024.03.10 19:00:00;38341;4;0;0.5;3.3;1019,9
2024-03-10;2024.03.10 20:00:00;38341;4;0;0.4;3.2;1019,9
2024-03-10;2024.03.10 21:00:00;38341;3,7;0;0.7;3.2;1019,7
2024-03-10;2024.03.10 22:00:00;38341;3,5;0;0.7;3.2;1019,8
2024-03-10;2024.03.10 23:00:00;38341;3,3;0;0.9;3;1020
2024-03-10;2024.03.11 00:00:00;38341;3,4;0;0.8;3;1020,3
2024-03-10;2024.03.11 01:00:00;38341;3,3;0;0.5;3.1;1020,5
2024-03-10;2024.03.11 02:00:00;38341;3,2;0;0.6;3.2;1020,6
2024-03-10;2024.03.11 03:00:00;38341;6;0;0.6;2;1021,1
2024-03-10;2024.03.11 04:00:00;38341;9,2;0;-0.3;0.6;1021,4
2024-03-10;2024.03.11 05:00:00;38341;11,1;0;-0.4;0;1021,1
2024-03-10;2024.03.11 06:00:00;38341;12,6;0;-0.4;-0.3;1020,7
2024-03-10;2024.03.11 07:00:00;38341;13,8;0;-0.5;-0.7;1020
2024-03-10;2024.03.11 08:00:00;38341;14,8;0;-0.4;-1.1;1019,5
2024-03-10;2024.03.11 09:00:00;38341;15,5;0;-0.6;-1.3;1019
2024-03-10;2024.03.11 10:00:00;38341;15,8;0;-1.5;-1.4;1018,8
2024-03-10;2024.03.11 11:00:00;38341;15,7;0;-1.7;-1.2;1018,6
2024-03-10;2024.03.11 12:00:00;38341;15,2;0;-1.3;-0.5;1018,1
2024-03-10;2024.03.11 13:00:00;38341;12,9;0;0.4;1.5;1017,6
2024-03-10;2024.03.11 14:00:00;38341;9,6;0;1.2;2.4;1017,4
2024-03-10;2024.03.11 15:00:00;38341;8,5;0;0.7;3.2;1017,1
2024-03-10;2024.03.11 16:00:00;38341;7,8;0;0.8;3.3;1016,9
2024-03-10;2024.03.11 17:00:00;38341;7,3;0;0.9;3.2;1016,4
2024-03-10;2024.03.11 18:00:00;38341;6,8;0;1.3;2.8;1015,7
2024-03-10;2024.03.11 19:00:00;38341;7,6;0;1.4;2.2;1015,2
2024-03-10;2024.03.11 20:00:00;38341;7,6;0;0.9;2.5;1014,6
2024-03-10;2024.03.11 21:00:00;38341;7;0;0.6;3;1013,9
2024-03-10;2024.03.11 22:00:00;38341;7;0;-0.1;3.3;1013,3
2024-03-10;2024.03.11 23:00:00;38341;7,8;0;-0.6;4.1;1012,9
2024-03-10;2024.03.12 00:00:00;38341;7,4;0;-0.7;4.2;1012,5
